Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3558,52,Female,Jacket,Outerwear,26,NV,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
3559,68,Female,Backpack,Accessories,94,AK,L,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly
3560,18,Female,Shorts,Clothing,25,UT,M,Beige,Fall,3.0,No,Next Day Air,No,No,13,Venmo,Every 3 Months
3561,18,Female,Socks,Clothing,96,KS,XL,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually
3562,63,Female,Sneakers,Footwear,29,NC,L,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly
3563,47,Female,Sneakers,Footwear,36,MD,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly
3564,43,Female,Blouse,Clothing,90,ME,M,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months
3565,60,Female,Gloves,Accessories,38,IL,S,Brown,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually
3566,49,Female,Handbag,Accessories,52,PA,S,Gray,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly
3567,28,Female,Jeans,Clothing,88,AK,S,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly
3568,32,Female,Scarf,Accessories,56,NM,S,Silver,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Monthly
3569,29,Female,Sandals,Footwear,71,AR,M,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly
3570,35,Female,Sandals,Footwear,94,AK,M,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly
3571,23,Female,Dress,Clothing,97,LA,XL,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually
3572,70,Female,Skirt,Clothing,27,ND,M,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months
3573,23,Female,Shorts,Clothing,28,RI,M,Black,Spring,5.0,No,Standard,No,No,25,Credit Card,Monthly
3574,43,Female,Jeans,Clothing,67,CT,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly
3575,29,Female,Socks,Clothing,70,NY,M,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly
3576,61,Female,Coat,Outerwear,95,KY,M,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly
3577,29,Female,Boots,Footwear,24,ME,L,Yellow,Spring,3.0,No,Express,No,No,12,Venmo,Bi-Weekly
3578,66,Female,Belt,Accessories,35,MO,S,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly
3579,46,Female,Shoes,Footwear,22,GA,L,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly
3580,34,Female,Scarf,Accessories,66,AZ,L,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months
3581,51,Female,Blouse,Clothing,83,NH,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly
3582,26,Female,Dress,Clothing,95,GA,M,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly
3583,23,Female,Shorts,Clothing,41,CA,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
3584,52,Female,Blouse,Clothing,77,AZ,L,Brown,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
3585,39,Female,Sneakers,Footwear,52,FL,L,Indigo,Fall,4.8,No,Express,No,No,48,Debit Card,Monthly
3586,39,Female,Gloves,Accessories,41,NY,XL,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly
3587,33,Female,Hoodie,Clothing,28,ID,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
3588,33,Female,Sweater,Clothing,90,VA,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually
3589,23,Female,Sunglasses,Accessories,55,MI,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually
3590,31,Female,Belt,Accessories,73,NH,M,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months
3591,27,Female,Dress,Clothing,87,SD,M,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months
3592,48,Female,Jacket,Outerwear,89,SD,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly
3593,61,Female,Boots,Footwear,82,NJ,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly
3594,63,Female,Sandals,Footwear,80,WY,M,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly
3595,19,Female,Scarf,Accessories,87,AL,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly
3596,21,Female,Blouse,Clothing,41,SD,M,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually
3597,28,Female,Hoodie,Clothing,83,SC,M,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly
3598,29,Female,Sunglasses,Accessories,71,NM,M,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly
3599,23,Female,Hoodie,Clothing,76,CT,XL,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
3600,37,Female,Scarf,Accessories,34,KS,S,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly
3601,67,Female,Dress,Clothing,81,SC,XL,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly
3602,34,Female,T-shirt,Clothing,47,NC,M,Indigo,Summer,3.0,No,Next Day Air,No,No,3,PayPal,Monthly
3603,58,Female,Skirt,Clothing,36,WY,S,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly
3604,45,Female,Jeans,Clothing,51,LA,M,Gold,Spring,2.7,No,Free Shipping,No,No,5,Cash,Weekly
3605,63,Female,Hoodie,Clothing,86,LA,M,Orange,Fall,3.3,No,Standard,No,No,17,Debit Card,Annually
3606,68,Female,Jeans,Clothing,41,AL,M,Gold,Fall,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months
3607,41,Female,Sandals,Footwear,90,MN,XL,Purple,Fall,4.8,No,Express,No,No,41,Venmo,Annually
3608,50,Female,Hat,Accessories,93,NM,L,Charcoal,Fall,3.3,No,Standard,No,No,20,Venmo,Bi-Weekly
3609,24,Female,Gloves,Accessories,56,TN,M,Cyan,Fall,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months
3610,21,Female,Socks,Clothing,39,NM,M,Cyan,Summer,3.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly
3611,18,Female,Jacket,Outerwear,86,TX,XL,Green,Fall,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly
3612,63,Female,T-shirt,Clothing,82,WA,M,Silver,Spring,2.9,No,Standard,No,No,30,Credit Card,Annually
3613,47,Female,Sandals,Footwear,29,MI,M,Teal,Summer,3.6,No,Standard,No,No,26,Cash,Every 3 Months
3614,58,Female,Hat,Accessories,27,MN,M,Magenta,Fall,3.5,No,Store Pickup,No,No,40,Venmo,Annually
3615,46,Female,Gloves,Accessories,25,DE,L,Maroon,Spring,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually
3616,35,Female,Dress,Clothing,31,CA,M,Gold,Winter,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly
3617,42,Female,Hoodie,Clothing,23,WI,L,Purple,Winter,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly
3618,48,Female,Belt,Accessories,47,KY,M,Lavender,Fall,4.3,No,Express,No,No,29,Debit Card,Monthly
3619,28,Female,Gloves,Accessories,67,NV,M,Maroon,Fall,4.0,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
3620,44,Female,Scarf,Accessories,75,NC,S,Magenta,Winter,4.9,No,2-Day Shipping,No,No,50,Venmo,Weekly
3621,60,Female,Sandals,Footwear,82,LA,M,Turquoise,Summer,2.9,No,Express,No,No,28,Credit Card,Fortnightly
3622,38,Female,Sneakers,Footwear,32,NJ,XL,Silver,Summer,4.0,No,2-Day Shipping,No,No,5,Cash,Fortnightly
3623,46,Female,Dress,Clothing,41,WI,M,Purple,Fall,4.3,No,Store Pickup,No,No,12,Credit Card,Annually
3624,39,Female,Jewelry,Accessories,89,AR,M,Violet,Winter,2.7,No,2-Day Shipping,No,No,4,PayPal,Weekly
3625,22,Female,Hat,Accessories,82,TX,XL,Peach,Fall,5.0,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly
3626,44,Female,Scarf,Accessories,99,IL,L,Green,Winter,4.4,No,Express,No,No,32,PayPal,Weekly
3627,69,Female,Blouse,Clothing,98,MS,L,Teal,Fall,3.5,No,Express,No,No,32,Venmo,Quarterly
3628,39,Female,Belt,Accessories,54,DE,M,Silver,Winter,3.3,No,Next Day Air,No,No,48,Cash,Every 3 Months
3629,53,Female,Blouse,Clothing,88,GA,L,Purple,Summer,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly
3630,52,Female,T-shirt,Clothing,43,KS,L,Lavender,Summer,4.5,No,Standard,No,No,44,Debit Card,Fortnightly
3631,65,Female,Hat,Accessories,73,OK,M,Lavender,Winter,4.8,No,Store Pickup,No,No,29,Cash,Weekly
3632,48,Female,Hat,Accessories,50,NJ,M,Peach,Fall,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly
3633,27,Female,Sneakers,Footwear,73,UT,L,Green,Spring,3.2,No,Express,No,No,3,Debit Card,Quarterly
3634,39,Female,Gloves,Accessories,51,MT,M,Orange,Spring,2.8,No,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly
3635,59,Female,Socks,Clothing,22,OH,M,Pink,Winter,3.3,No,Standard,No,No,17,PayPal,Annually
3636,52,Female,Sandals,Footwear,32,CO,L,Cyan,Fall,3.3,No,Free Shipping,No,No,17,Credit Card,Fortnightly
3637,50,Female,Sandals,Footwear,38,CA,L,Lavender,Summer,4.2,No,2-Day Shipping,No,No,36,Cash,Weekly
3638,32,Female,Boots,Footwear,66,UT,L,Yellow,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
3639,40,Female,Backpack,Accessories,20,KS,M,Olive,Spring,4.6,No,Express,No,No,50,PayPal,Bi-Weekly
3640,26,Female,Coat,Outerwear,44,IL,M,Brown,Summer,3.6,No,2-Day Shipping,No,No,39,Venmo,Annually
3641,47,Female,Sunglasses,Accessories,31,MN,L,Pink,Spring,4.0,No,Next Day Air,No,No,17,PayPal,Monthly
3642,51,Female,Jacket,Outerwear,45,NY,M,Cyan,Fall,2.7,No,Free Shipping,No,No,39,Bank Transfer,Every 3 Months
3643,47,Female,Dress,Clothing,71,AZ,L,Maroon,Summer,4.4,No,Store Pickup,No,No,5,PayPal,Annually
3644,53,Female,Scarf,Accessories,96,TN,XL,Magenta,Fall,3.2,No,Standard,No,No,47,Debit Card,Annually
3645,35,Female,Blouse,Clothing,32,AR,M,Violet,Winter,2.6,No,Next Day Air,No,No,18,Venmo,Weekly
3646,38,Female,Backpack,Accessories,90,CO,L,Silver,Summer,3.4,No,Free Shipping,No,No,31,Credit Card,Every 3 Months
3647,69,Female,Jewelry,Accessories,68,NV,M,Maroon,Spring,5.0,No,2-Day Shipping,No,No,39,Debit Card,Fortnightly
3648,47,Female,Shorts,Clothing,45,KS,M,Gray,Winter,2.9,No,Store Pickup,No,No,12,Bank Transfer,Weekly
3649,31,Female,Skirt,Clothing,67,NY,M,White,Winter,5.0,No,Free Shipping,No,No,45,Cash,Bi-Weekly
3650,68,Female,Skirt,Clothing,57,MN,M,Brown,Fall,4.4,No,Standard,No,No,33,Credit Card,Fortnightly
3651,51,Female,Jeans,Clothing,60,OH,M,Silver,Summer,3.5,No,2-Day Shipping,No,No,3,PayPal,Annually
3652,20,Female,Handbag,Accessories,32,AZ,M,Yellow,Spring,3.8,No,Express,No,No,5,Venmo,Every 3 Months
3653,27,Female,Handbag,Accessories,29,KY,S,Magenta,Fall,3.8,No,Store Pickup,No,No,23,Debit Card,Monthly
3654,67,Female,Coat,Outerwear,20,MN,M,Blue,Spring,3.9,No,Next Day Air,No,No,39,Credit Card,Fortnightly
3655,21,Female,Jewelry,Accessories,98,AR,M,Green,Winter,3.3,No,Next Day Air,No,No,10,Credit Card,Annually
3656,20,Female,Sweater,Clothing,27,WY,M,Yellow,Fall,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly
3657,35,Female,Jacket,Outerwear,67,ND,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,No,18,Credit Card,Monthly
3658,58,Female,Shoes,Footwear,82,AL,L,Gold,Winter,3.7,No,Express,No,No,1,Debit Card,Every 3 Months
3659,28,Female,T-shirt,Clothing,72,MS,M,Magenta,Fall,4.6,No,Standard,No,No,18,PayPal,Fortnightly
3660,27,Female,Sandals,Footwear,77,IL,S,Gray,Fall,4.9,No,Store Pickup,No,No,46,Bank Transfer,Annually
3661,19,Female,Shoes,Footwear,74,AR,L,Indigo,Winter,3.1,No,2-Day Shipping,No,No,13,Bank Transfer,Fortnightly
3662,63,Female,Sandals,Footwear,39,KS,S,White,Winter,3.5,No,Next Day Air,No,No,5,Credit Card,Fortnightly
3663,69,Female,Shorts,Clothing,80,RI,M,Indigo,Spring,4.9,No,Next Day Air,No,No,11,Debit Card,Weekly
3664,65,Female,Backpack,Accessories,59,FL,M,Green,Summer,4.4,No,Express,No,No,49,Credit Card,Weekly
3665,63,Female,Jacket,Outerwear,68,MO,M,Turquoise,Fall,4.4,No,Store Pickup,No,No,1,Debit Card,Fortnightly
3666,28,Female,Socks,Clothing,77,NC,M,Peach,Fall,3.4,No,Next Day Air,No,No,11,Credit Card,Quarterly
3667,67,Female,Jewelry,Accessories,50,AL,M,Olive,Winter,3.0,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
3668,51,Female,Pants,Clothing,45,WA,L,Cyan,Fall,2.6,No,Next Day Air,No,No,20,Venmo,Monthly
3669,59,Female,Blouse,Clothing,71,MI,XL,Magenta,Summer,3.2,No,Store Pickup,No,No,18,Venmo,Annually
3670,25,Female,Socks,Clothing,52,WA,S,Silver,Fall,4.6,No,Store Pickup,No,No,43,PayPal,Quarterly
3671,31,Female,Shoes,Footwear,50,VT,S,White,Winter,3.8,No,Free Shipping,No,No,4,PayPal,Every 3 Months
3672,62,Female,Handbag,Accessories,66,IL,L,Pink,Summer,4.8,No,2-Day Shipping,No,No,20,Venmo,Quarterly
3673,51,Female,Sandals,Footwear,81,NY,S,Pink,Fall,4.5,No,Free Shipping,No,No,7,PayPal,Monthly
3674,32,Female,Socks,Clothing,28,RI,M,Pink,Summer,4.2,No,2-Day Shipping,No,No,31,Bank Transfer,Fortnightly
3675,35,Female,Handbag,Accessories,65,WA,M,Blue,Winter,2.7,No,2-Day Shipping,No,No,41,Venmo,Fortnightly
3676,70,Female,Hat,Accessories,80,VA,M,White,Winter,4.5,No,Express,No,No,3,Bank Transfer,Monthly
3677,19,Female,Jewelry,Accessories,94,WI,S,Teal,Spring,4.9,No,Free Shipping,No,No,16,PayPal,Monthly
3678,32,Female,Backpack,Accessories,30,MI,M,Gray,Fall,2.8,No,Standard,No,No,43,Cash,Annually
3679,56,Female,Shirt,Clothing,45,TX,S,Beige,Fall,3.5,No,Standard,No,No,29,Bank Transfer,Fortnightly
3680,53,Female,Coat,Outerwear,91,ID,M,Violet,Summer,2.5,No,Store Pickup,No,No,5,Cash,Bi-Weekly
3681,22,Female,Sunglasses,Accessories,36,IA,S,Blue,Winter,2.9,No,Standard,No,No,30,Debit Card,Quarterly
3682,26,Female,Gloves,Accessories,73,CT,XL,Magenta,Fall,4.2,No,Next Day Air,No,No,33,Debit Card,Monthly
3683,42,Female,Shirt,Clothing,60,WY,M,Maroon,Fall,4.6,No,Store Pickup,No,No,46,Venmo,Bi-Weekly
3684,30,Female,Socks,Clothing,77,MS,M,Purple,Winter,3.0,No,Free Shipping,No,No,17,Venmo,Fortnightly
3685,29,Female,Skirt,Clothing,86,PA,L,Charcoal,Spring,4.4,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly
3686,47,Female,Shorts,Clothing,42,TN,L,Red,Summer,2.6,No,Standard,No,No,17,Cash,Bi-Weekly
3687,59,Female,Sandals,Footwear,70,LA,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,17,Cash,Bi-Weekly
3688,34,Female,Shirt,Clothing,44,AR,L,Lavender,Summer,2.9,No,Next Day Air,No,No,28,Bank Transfer,Every 3 Months
3689,52,Female,Sunglasses,Accessories,91,WV,L,White,Spring,3.0,No,Next Day Air,No,No,8,Cash,Monthly
3690,47,Female,Jewelry,Accessories,30,SC,L,Red,Fall,4.5,No,Standard,No,No,8,Bank Transfer,Quarterly
3691,24,Female,Blouse,Clothing,23,KS,S,Violet,Fall,3.7,No,Store Pickup,No,No,4,Bank Transfer,Bi-Weekly
3692,63,Female,Sandals,Footwear,21,MI,XL,Orange,Summer,4.8,No,Next Day Air,No,No,24,PayPal,Weekly
3693,59,Female,Coat,Outerwear,34,AL,L,Turquoise,Spring,4.8,No,Free Shipping,No,No,29,Cash,Fortnightly
3694,66,Female,Blouse,Clothing,46,SD,M,Violet,Summer,4.7,No,2-Day Shipping,No,No,10,Venmo,Weekly
3695,45,Female,Sweater,Clothing,41,RI,M,Blue,Winter,2.6,No,Express,No,No,11,PayPal,Bi-Weekly
3696,38,Female,Skirt,Clothing,33,FL,M,White,Fall,4.6,No,Standard,No,No,18,Bank Transfer,Fortnightly
3697,63,Female,Blouse,Clothing,48,CT,L,Turquoise,Fall,3.4,No,Next Day Air,No,No,26,Bank Transfer,Annually
3698,55,Female,Hoodie,Clothing,66,PA,L,Pink,Winter,3.0,No,Standard,No,No,39,Cash,Weekly
3699,25,Female,Skirt,Clothing,54,CA,XL,Maroon,Spring,4.0,No,2-Day Shipping,No,No,4,Venmo,Annually
3700,51,Female,Backpack,Accessories,55,OK,M,Olive,Fall,2.6,No,Store Pickup,No,No,24,Bank Transfer,Weekly
3701,28,Female,Handbag,Accessories,84,ND,XL,Charcoal,Summer,3.4,No,Store Pickup,No,No,2,Bank Transfer,Every 3 Months
3702,46,Female,Sandals,Footwear,66,NM,M,Charcoal,Spring,4.5,No,Store Pickup,No,No,36,Cash,Annually
3703,58,Female,Shoes,Footwear,65,SC,M,Indigo,Spring,2.7,No,Store Pickup,No,No,36,Venmo,Weekly
3704,30,Female,Sandals,Footwear,83,MI,S,Teal,Fall,2.9,No,Standard,No,No,23,PayPal,Every 3 Months
3705,68,Female,Sunglasses,Accessories,61,MO,L,Black,Winter,4.0,No,Store Pickup,No,No,36,Credit Card,Quarterly
3706,28,Female,Skirt,Clothing,65,CO,L,Teal,Summer,3.2,No,Free Shipping,No,No,2,Debit Card,Annually
3707,26,Female,Sandals,Footwear,55,KS,M,Green,Spring,4.0,No,Store Pickup,No,No,17,Cash,Bi-Weekly
3708,35,Female,Gloves,Accessories,79,IL,M,Gold,Fall,3.4,No,2-Day Shipping,No,No,19,Venmo,Weekly
3709,40,Female,Hoodie,Clothing,96,SC,M,Red,Fall,4.9,No,Express,No,No,41,PayPal,Monthly
3710,31,Female,Socks,Clothing,43,UT,M,Silver,Fall,3.6,No,Free Shipping,No,No,27,PayPal,Quarterly
3711,60,Female,Jewelry,Accessories,40,HI,M,Yellow,Summer,3.6,No,2-Day Shipping,No,No,32,Bank Transfer,Fortnightly
3712,69,Female,Hat,Accessories,62,TX,XL,Peach,Fall,3.2,No,Free Shipping,No,No,33,Cash,Annually
3713,51,Female,Blouse,Clothing,72,OR,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,No,24,PayPal,Quarterly
3714,49,Female,Shoes,Footwear,87,AZ,M,Peach,Spring,2.6,No,Express,No,No,31,Debit Card,Every 3 Months
3715,18,Female,Hat,Accessories,31,NY,S,Peach,Winter,3.9,No,Express,No,No,35,Credit Card,Weekly
3716,63,Female,Sunglasses,Accessories,34,NE,S,Orange,Fall,3.4,No,Free Shipping,No,No,2,Bank Transfer,Monthly
3717,57,Female,Shirt,Clothing,53,VT,M,Charcoal,Fall,3.4,No,Next Day Air,No,No,42,Debit Card,Every 3 Months
3718,45,Female,T-shirt,Clothing,85,MD,XL,White,Summer,4.2,No,Express,No,No,47,Bank Transfer,Every 3 Months
3719,36,Female,Pants,Clothing,50,TN,L,Turquoise,Fall,2.9,No,Standard,No,No,44,Bank Transfer,Bi-Weekly
3720,20,Female,Pants,Clothing,91,PA,M,Red,Summer,4.1,No,Free Shipping,No,No,8,Bank Transfer,Every 3 Months
3721,21,Female,Hat,Accessories,56,SC,M,Peach,Fall,3.6,No,Free Shipping,No,No,13,Credit Card,Quarterly
3722,62,Female,Coat,Outerwear,60,CT,L,Pink,Fall,4.0,No,Next Day Air,No,No,10,Cash,Annually
3723,23,Female,Jacket,Outerwear,34,KY,XL,Yellow,Fall,4.0,No,Standard,No,No,1,Credit Card,Fortnightly
3724,26,Female,Sandals,Footwear,30,RI,M,Beige,Spring,3.6,No,Free Shipping,No,No,1,Debit Card,Monthly
3725,30,Female,Gloves,Accessories,71,CO,L,Green,Winter,3.1,No,Express,No,No,18,Bank Transfer,Annually
3726,18,Female,Dress,Clothing,100,OK,S,Turquoise,Winter,4.4,No,Next Day Air,No,No,2,PayPal,Annually
3727,47,Female,Belt,Accessories,85,ID,XL,Orange,Fall,4.3,No,Next Day Air,No,No,36,Debit Card,Every 3 Months
3728,41,Female,Socks,Clothing,83,ME,M,Gold,Summer,3.5,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly
3729,62,Female,Jacket,Outerwear,31,VT,L,Red,Winter,3.0,No,Standard,No,No,1,Debit Card,Annually
3730,28,Female,Boots,Footwear,82,RI,M,Teal,Spring,4.7,No,2-Day Shipping,No,No,50,Cash,Quarterly
3731,46,Female,Shirt,Clothing,79,FL,M,Teal,Summer,2.5,No,2-Day Shipping,No,No,3,Credit Card,Bi-Weekly
3732,54,Female,Hat,Accessories,62,WV,M,Lavender,Spring,3.1,No,2-Day Shipping,No,No,45,PayPal,Quarterly
3733,36,Female,Shoes,Footwear,92,IN,L,Pink,Spring,3.3,No,Free Shipping,No,No,28,PayPal,Annually
3734,25,Female,Socks,Clothing,58,IL,M,Maroon,Fall,4.7,No,Next Day Air,No,No,6,Debit Card,Every 3 Months
3735,38,Female,Hoodie,Clothing,88,CA,M,Beige,Spring,3.4,No,Next Day Air,No,No,33,Debit Card,Every 3 Months
3736,38,Female,Sandals,Footwear,44,MA,L,Orange,Spring,3.1,No,2-Day Shipping,No,No,29,PayPal,Annually
3737,42,Female,Jeans,Clothing,56,ID,M,Red,Spring,4.6,No,Store Pickup,No,No,2,PayPal,Every 3 Months
3738,19,Female,Jewelry,Accessories,23,KY,S,Maroon,Winter,4.9,No,Free Shipping,No,No,43,PayPal,Bi-Weekly
3739,34,Female,Shorts,Clothing,45,DE,M,Brown,Spring,2.7,No,Free Shipping,No,No,48,Cash,Fortnightly
3740,38,Female,Sunglasses,Accessories,31,ID,M,Olive,Fall,4.2,No,Free Shipping,No,No,43,Credit Card,Weekly
3741,42,Female,Pants,Clothing,96,VA,M,Silver,Summer,2.6,No,Store Pickup,No,No,26,Debit Card,Bi-Weekly
3742,58,Female,Shirt,Clothing,96,AZ,M,Purple,Spring,3.2,No,2-Day Shipping,No,No,26,Debit Card,Bi-Weekly
3743,56,Female,Shirt,Clothing,80,MD,M,Gray,Fall,4.4,No,Standard,No,No,50,Credit Card,Bi-Weekly
3744,62,Female,Pants,Clothing,28,ID,L,Cyan,Fall,3.6,No,Free Shipping,No,No,36,Debit Card,Quarterly
3745,24,Female,Hoodie,Clothing,51,NJ,M,Gray,Summer,2.7,No,Next Day Air,No,No,26,Bank Transfer,Fortnightly
3746,60,Female,Socks,Clothing,41,WA,L,Gold,Spring,4.3,No,Express,No,No,2,Debit Card,Monthly
3747,53,Female,Coat,Outerwear,99,ID,XL,Cyan,Summer,2.6,No,Next Day Air,No,No,49,PayPal,Monthly
3748,26,Female,Sweater,Clothing,53,RI,L,Olive,Spring,4.3,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly
3749,34,Female,Backpack,Accessories,25,DE,M,Violet,Fall,3.9,No,2-Day Shipping,No,No,3,Venmo,Annually
3750,24,Female,Blouse,Clothing,95,AK,L,Yellow,Winter,2.9,No,2-Day Shipping,No,No,38,Venmo,Every 3 Months
3751,42,Female,Hoodie,Clothing,88,AZ,M,Gold,Fall,3.1,No,Free Shipping,No,No,5,PayPal,Monthly
3752,36,Female,Jewelry,Accessories,97,AL,S,Silver,Fall,4.2,No,Free Shipping,No,No,8,Credit Card,Every 3 Months
3753,24,Female,Coat,Outerwear,81,WA,L,Pink,Winter,4.1,No,2-Day Shipping,No,No,43,Venmo,Weekly
3754,39,Female,Sunglasses,Accessories,26,LA,S,Turquoise,Winter,4.2,No,Next Day Air,No,No,22,Bank Transfer,Fortnightly
3755,46,Female,Shoes,Footwear,41,NE,M,Turquoise,Summer,4.4,No,Express,No,No,10,Cash,Every 3 Months
3756,64,Female,Skirt,Clothing,93,PA,M,Peach,Fall,3.4,No,Free Shipping,No,No,26,Credit Card,Monthly
3757,64,Female,Skirt,Clothing,69,SC,L,Teal,Spring,4.8,No,Express,No,No,42,Debit Card,Bi-Weekly
3758,61,Female,Skirt,Clothing,44,CA,L,Red,Fall,4.5,No,2-Day Shipping,No,No,33,Cash,Weekly
3759,61,Female,Sandals,Footwear,54,IN,S,Black,Spring,2.7,No,Store Pickup,No,No,23,Bank Transfer,Quarterly
3760,44,Female,Sneakers,Footwear,61,MO,M,Pink,Spring,3.5,No,Store Pickup,No,No,30,Venmo,Quarterly
3761,65,Female,Socks,Clothing,80,CT,M,Peach,Fall,3.1,No,Next Day Air,No,No,36,PayPal,Weekly
3762,60,Female,Backpack,Accessories,30,NV,M,Green,Summer,2.8,No,Next Day Air,No,No,3,Venmo,Every 3 Months
3763,65,Female,Shorts,Clothing,94,NY,L,Green,Fall,2.9,No,Store Pickup,No,No,13,PayPal,Annually
3764,27,Female,Shirt,Clothing,24,OK,XL,Red,Winter,4.5,No,Standard,No,No,38,Cash,Every 3 Months
3765,36,Female,Socks,Clothing,21,SD,M,Maroon,Fall,3.5,No,Next Day Air,No,No,19,Venmo,Monthly
3766,22,Female,Jewelry,Accessories,52,MO,M,Green,Summer,4.3,No,Standard,No,No,14,Bank Transfer,Bi-Weekly
3767,62,Female,Handbag,Accessories,59,TX,M,Black,Fall,4.9,No,Next Day Air,No,No,43,Debit Card,Annually
3768,59,Female,Shorts,Clothing,51,NY,XL,Black,Summer,3.1,No,Free Shipping,No,No,10,Bank Transfer,Fortnightly
3769,50,Female,Sweater,Clothing,35,VT,M,Yellow,Winter,4.0,No,Free Shipping,No,No,34,Bank Transfer,Quarterly
3770,51,Female,Gloves,Accessories,87,AZ,L,Green,Summer,3.6,No,Standard,No,No,31,Venmo,Annually
3771,23,Female,Pants,Clothing,42,MT,L,Black,Summer,4.0,No,Store Pickup,No,No,34,Bank Transfer,Weekly
3772,21,Female,T-shirt,Clothing,86,OK,M,Red,Winter,2.6,No,Express,No,No,28,Venmo,Bi-Weekly
3773,44,Female,Pants,Clothing,26,NH,L,Yellow,Fall,3.1,No,Next Day Air,No,No,35,Cash,Annually
3774,25,Female,Sweater,Clothing,60,WI,M,Violet,Summer,3.5,No,Store Pickup,No,No,41,Cash,Quarterly
